,Unnamed: 0,Name,URL,logo_wiki_page,logo_src,svg_file_path
304,305,Celgene,www.celgene.com,https://en.wikipedia.org/wiki/File:Celgene_logo.svg,//upload.wikimedia.org/wikipedia/en/8/82/Celgene_logo.svg,logos/Celgene/Celgene.svg
305,306,Genworth Financial,www.genworth.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Genworth_Financial/Genworth_Financial.svg
306,307,PayPal Holdings,www.paypal.com,https://commons.wikimedia.org/wiki/File:PayPal_logo.svg,https://upload.wikimedia.org/wikipedia/commons/3/39/PayPal_logo.svg,logos/PayPal_Holdings/PayPal_Holdings.svg
307,308,Priceline Group,www.pricelinegroup.com,https://commons.wikimedia.org/wiki/File:Priceline.com_logo.svg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Priceline.com_logo.svg,logos/Priceline_Group/Priceline_Group.svg
308,309,MGM Resorts International,www.mgmresorts.com,https://commons.wikimedia.org/wiki/File:Circus_Circus_LV_logo.svg,https://upload.wikimedia.org/wikipedia/commons/6/61/Circus_Circus_LV_logo.svg,logos/MGM_Resorts_International/MGM_Resorts_International.svg
309,310,Autoliv,www.autoliv.com,https://en.wikipedia.org/wiki/File:Autoliv_logo.svg,//upload.wikimedia.org/wikipedia/en/5/56/Autoliv_logo.svg,logos/Autoliv/Autoliv.svg
310,311,Fidelity National Financial,www.fnf.com,https://en.wikipedia.org/wiki/File:FIS_(company)_Fidelity_National_Information_Services_Inc._Corporate_Logo.svg,//upload.wikimedia.org/wikipedia/en/4/48/FIS_%28company%29_Fidelity_National_Information_Services_Inc._Corporate_Logo.svg,logos/Fidelity_National_Financial/Fidelity_National_Financial.svg
311,312,Republic Services,www.republicservices.com,https://en.m.wikipedia.org/wiki/File:Wikimedia_Cloud_Services_logo.svg,//upload.wikimedia.org/wikipedia/commons/3/3d/Wikimedia_Cloud_Services_logo.svg,logos/Republic_Services/Republic_Services.svg
312,313,Corning,www.corning.com,https://commons.wikimedia.org/wiki/File:Corning_Incorporated_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/6/63/Corning_Incorporated_Logo.svg,logos/Corning/Corning.svg
313,314,Peter Kiewit Sons’,www.kiewit.com,Missing,Missing,Fail
314,315,Univar,www.univar.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Univar/Univar.svg
315,316,Mosaic,www.mosaicco.com,https://en.wikipedia.org/wiki/File:Family_Mosaic_logo.svg,//upload.wikimedia.org/wikipedia/en/8/86/Family_Mosaic_logo.svg,logos/Mosaic/Mosaic.svg
316,317,Core-Mark Holding,www.core-mark.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Core_Mark_Holding/Core_Mark_Holding.svg
317,318,Thrivent Financial for Lutherans,www.thrivent.com,https://en.wikipedia.org/wiki/File:Namecoin_logo.svg,//upload.wikimedia.org/wikipedia/en/3/3f/Namecoin_logo.svg,logos/Thrivent_Financial_for_Lutherans/Thrivent_Financial_for_Lutherans.svg
318,319,Cameron International,www.c-a-m.com,https://commons.wikimedia.org/wiki/File:Cameron_Coca_Cola_logo.svg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Cameron_Coca_Cola_logo.svg,logos/Cameron_International/Cameron_International.svg
319,320,HD Supply Holdings,www.hdsupply.com,https://en.wikipedia.org/wiki/File:HD_Supply_logo.svg,//upload.wikimedia.org/wikipedia/en/c/c3/HD_Supply_logo.svg,logos/HD_Supply_Holdings/HD_Supply_Holdings.svg
320,321,Crown Holdings,www.crowncork.com,Missing,Missing,Fail
321,322,EOG Resources,www.eogresources.com,https://en.wikipedia.org/wiki/File:Range_logo.svg,//upload.wikimedia.org/wikipedia/en/0/0e/Range_logo.svg,logos/EOG_Resources/EOG_Resources.svg
322,323,Veritiv,www.veritivcorp.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Veritiv/Veritiv.svg
323,324,Anadarko Petroleum,www.anadarko.com,https://en.wikipedia.org/wiki/File:Occidental_Logo.svg,//upload.wikimedia.org/wikipedia/en/9/9e/Occidental_Logo.svg,logos/Anadarko_Petroleum/Anadarko_Petroleum.svg
324,325,Laboratory Corp. of America,www.labcorp.com,https://en.wikipedia.org/wiki/File:Brookhaven_National_Laboratory_logo.svg,//upload.wikimedia.org/wikipedia/en/4/45/Brookhaven_National_Laboratory_logo.svg,logos/Laboratory_Corp_of_America/Laboratory_Corp_of_America.svg
325,326,Pacific Life,www.pacificlife.com,https://en.wikipedia.org/wiki/File:Georgia-Pacific_logo.svg,//upload.wikimedia.org/wikipedia/en/6/6a/Georgia-Pacific_logo.svg,logos/Pacific_Life/Pacific_Life.svg
326,327,News Corp.,www.newscorp.com,https://en.wikipedia.org/wiki/File:News_Corp._logo.svg,//upload.wikimedia.org/wikipedia/commons/1/19/News_Corp._logo.svg,logos/News_Corp/News_Corp.svg
327,328,Jarden,www.jarden.com,https://commons.wikimedia.org/wiki/File:Jarden_Corporation_logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Jarden_Corporation_logo.svg,logos/Jarden/Jarden.svg
328,329,SunTrust Banks,www.suntrust.com,https://en.wikipedia.org/wiki/File:SunTrust_Logo.svg,//upload.wikimedia.org/wikipedia/en/3/32/SunTrust_Logo.svg,logos/SunTrust_Banks/SunTrust_Banks.svg
329,330,Avis Budget Group,www.avisbudgetgroup.com,https://en.wikipedia.org/wiki/File:Avis_Budget_Group_logo.svg,//upload.wikimedia.org/wikipedia/en/1/1f/Avis_Budget_Group_logo.svg,logos/Avis_Budget_Group/Avis_Budget_Group.svg
330,331,Broadcom,www.broadcom.com,https://commons.wikimedia.org/wiki/File:Broadcom_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Broadcom_Logo.svg,logos/Broadcom/Broadcom.svg
331,332,American Family Insurance Group,www.amfam.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/American_Family_Insurance_Group/American_Family_Insurance_Group.svg
332,333,Level 3 Communications,www.level3.com,https://en.wikipedia.org/wiki/File:Level3_Logo.svg,//upload.wikimedia.org/wikipedia/en/3/34/Level3_Logo.svg,logos/Level_Communications/Level_Communications.svg
333,334,Tenneco,www.tenneco.com,https://commons.wikimedia.org/wiki/File:Tenneco_logo.svg,https://upload.wikimedia.org/wikipedia/commons/4/4f/Tenneco_logo.svg,logos/Tenneco/Tenneco.svg
334,335,United Natural Foods,www.unfi.com,https://commons.wikimedia.org/wiki/File:Food_and_Drug_Administration_logo.svg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Food_and_Drug_Administration_logo.svg,logos/United_Natural_Foods/United_Natural_Foods.svg
335,336,Dean Foods,www.deanfoods.com,https://en.wikipedia.org/wiki/File:US_Foods_logo.svg,//upload.wikimedia.org/wikipedia/en/d/d1/US_Foods_logo.svg,logos/Dean_Foods/Dean_Foods.svg
336,337,Campbell Soup,www.campbellsoupcompany.com,https://commons.wikimedia.org/wiki/File:Campbell_Soup_Company_logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Campbell_Soup_Company_logo.svg,logos/Campbell_Soup/Campbell_Soup.svg
337,338,Mohawk Industries,www.mohawkind.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Mohawk_Industries/Mohawk_Industries.svg
338,339,BorgWarner,www.borgwarner.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/BorgWarner/BorgWarner.svg
339,340,PVH,www.pvh.com,https://commons.wikimedia.org/wiki/File:Phillips-Van_Heusen_logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Phillips-Van_Heusen_logo.svg,logos/PVH/PVH.svg
340,341,Ball,www.ball.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Ball/Ball.svg
341,342,O’Reilly Automotive,www.oreillyauto.com,https://en.wikipedia.org/wiki/File:O%27Reilly_Auto_Parts_Logo.svg,//upload.wikimedia.org/wikipedia/en/a/a5/O%27Reilly_Auto_Parts_Logo.svg,logos/O_Reilly_Automotive/O_Reilly_Automotive.svg
342,343,Eversource Energy,www.eversource.com,https://en.wikipedia.org/wiki/File:Duke_Energy_logo.svg,//upload.wikimedia.org/wikipedia/en/2/2e/Duke_Energy_logo.svg,logos/Eversource_Energy/Eversource_Energy.svg
343,344,Franklin Resources,www.franklinresources.com,https://en.wikipedia.org/wiki/File:NextEra_Energy_Resources_logo.svg,//upload.wikimedia.org/wikipedia/en/4/44/NextEra_Energy_Resources_logo.svg,logos/Franklin_Resources/Franklin_Resources.svg
344,345,Masco,www.masco.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Masco/Masco.svg
345,346,Lithia Motors,www.lithia.com,https://commons.wikimedia.org/wiki/File:General_Motors_logo.svg,https://upload.wikimedia.org/wikipedia/commons/d/d6/General_Motors_logo.svg,logos/Lithia_Motors/Lithia_Motors.svg
346,347,KKR,www.kkr.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/KKR/KKR.svg
347,348,Oneok,www.oneok.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Oneok/Oneok.svg
348,349,Newmont Mining,www.newmont.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Newmont_Mining/Newmont_Mining.svg
349,350,PPL,www.pplweb.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/PPL/PPL.svg
350,351,SpartanNash,www.spartannash.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/SpartanNash/SpartanNash.svg
351,352,Quanta Services,www.quantaservices.com,https://en.m.wikipedia.org/wiki/File:Wikimedia_Cloud_Services_logo.svg,//upload.wikimedia.org/wikipedia/commons/3/3d/Wikimedia_Cloud_Services_logo.svg,logos/Quanta_Services/Quanta_Services.svg
352,353,XPO Logistics,www.xpo.com,https://commons.wikimedia.org/wiki/File:XPO_Logistics_logo.svg,https://upload.wikimedia.org/wikipedia/commons/d/d0/XPO_Logistics_logo.svg,logos/XPO_Logistics/XPO_Logistics.svg
353,354,Ralph Lauren,www.ralphlauren.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Ralph_Lauren/Ralph_Lauren.svg
354,355,Interpublic Group,www.interpublic.com,https://en.wikipedia.org/wiki/File:Interpublic_Group_of_Companies_logo.svg,//upload.wikimedia.org/wikipedia/en/9/91/Interpublic_Group_of_Companies_logo.svg,logos/Interpublic_Group/Interpublic_Group.svg
355,356,Steel Dynamics,www.steeldynamics.com,https://en.wikipedia.org/wiki/File:British_Steel_logo.svg,//upload.wikimedia.org/wikipedia/en/8/89/British_Steel_logo.svg,logos/Steel_Dynamics/Steel_Dynamics.svg
356,357,WESCO International,www.wesco.com,https://en.m.wikipedia.org/wiki/File:Wikimedia_Cloud_Services_logo.svg,//upload.wikimedia.org/wikipedia/commons/3/3d/Wikimedia_Cloud_Services_logo.svg,logos/WESCO_International/WESCO_International.svg
357,358,Quest Diagnostics,www.questdiagnostics.com,https://en.wikipedia.org/wiki/File:Kaspersky_Lab_logo.svg,//upload.wikimedia.org/wikipedia/en/e/e9/Kaspersky_Lab_logo.svg,logos/Quest_Diagnostics/Quest_Diagnostics.svg
358,359,Boston Scientific,www.bostonscientific.com,https://commons.wikimedia.org/wiki/File:Boston_Scientific_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/0/02/Boston_Scientific_Logo.svg,logos/Boston_Scientific/Boston_Scientific.svg
359,360,AGCO,www.agcocorp.com,https://en.wikipedia.org/wiki/File:AGCO_logo.svg,//upload.wikimedia.org/wikipedia/en/6/6d/AGCO_logo.svg,logos/AGCO/AGCO.svg
360,361,Foot Locker,www.footlocker-inc.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Foot_Locker/Foot_Locker.svg
361,362,Hershey,www.thehersheycompany.com,https://commons.wikimedia.org/wiki/File:Hershey_logo.svg,https://upload.wikimedia.org/wikipedia/commons/e/e5/Hershey_logo.svg,logos/Hershey/Hershey.svg
362,363,CenterPoint Energy,www.centerpointenergy.com,https://commons.wikimedia.org/wiki/File:CenterPoint_Energy_logo.svg,https://upload.wikimedia.org/wikipedia/commons/0/06/CenterPoint_Energy_logo.svg,logos/CenterPoint_Energy/CenterPoint_Energy.svg
363,364,Williams,www.williams.com,https://en.wikipedia.org/wiki/File:Williams_Companies_logo.svg,//upload.wikimedia.org/wikipedia/en/8/81/Williams_Companies_logo.svg,logos/Williams/Williams.svg
364,365,Dick’s Sporting Goods,www.dickssportinggoods.com,https://commons.wikimedia.org/wiki/File:MLS_logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/86/MLS_logo.svg,logos/Dick_s_Sporting_Goods/Dick_s_Sporting_Goods.svg
365,366,Live Nation Entertainment,www.livenation.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Live_Nation_Entertainment/Live_Nation_Entertainment.svg
366,367,Mutual of Omaha Insurance,www.mutualofomaha.com,https://en.wikipedia.org/wiki/File:Kotak_Mutual_Fund_logo.svg,//upload.wikimedia.org/wikipedia/en/a/a7/Kotak_Mutual_Fund_logo.svg,logos/Mutual_of_Omaha_Insurance/Mutual_of_Omaha_Insurance.svg
367,368,W.R. Berkley,www.wrberkley.com,Missing,Missing,Fail
368,369,LKQ,www.lkqcorp.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/LKQ/LKQ.svg
369,370,Avon Products,www.avoncompany.com,https://commons.wikimedia.org/wiki/File:Avon_logo.svg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Avon_logo.svg,logos/Avon_Products/Avon_Products.svg
370,371,Darden Restaurants,www.darden.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Darden_Restaurants/Darden_Restaurants.svg
371,372,Kindred Healthcare,www.kindredhealthcare.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Kindred_Healthcare/Kindred_Healthcare.svg
372,373,Weyerhaeuser,www.weyerhaeuser.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Weyerhaeuser/Weyerhaeuser.svg
373,374,Casey’s General Stores,www.caseys.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Casey_s_General_Stores/Casey_s_General_Stores.svg
374,375,Sealed Air,www.sealedair.com,https://en.wikipedia.org/wiki/File:Niki_(airline)_logo.svg,//upload.wikimedia.org/wikipedia/en/4/49/Niki_%28airline%29_logo.svg,logos/Sealed_Air/Sealed_Air.svg
375,376,Fifth Third Bancorp,www.53.com,https://en.wikipedia.org/wiki/File:First_Bank_and_Trust_Logo.svg,//upload.wikimedia.org/wikipedia/en/4/4b/First_Bank_and_Trust_Logo.svg,logos/Fifth_Third_Bancorp/Fifth_Third_Bancorp.svg
376,377,Dover,www.dovercorporation.com,https://en.wikipedia.org/wiki/File:Daily_Record_logo.svg,//upload.wikimedia.org/wikipedia/en/3/3d/Daily_Record_logo.svg,logos/Dover/Dover.svg
377,378,Huntington Ingalls Industries,www.huntingtoningalls.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Huntington_Ingalls_Industries/Huntington_Ingalls_Industries.svg
378,379,Netflix,www.netflix.com,https://commons.wikimedia.org/wiki/File:Netflix_2015_logo.svg,https://upload.wikimedia.org/wikipedia/commons/0/08/Netflix_2015_logo.svg,logos/Netflix/Netflix.svg
379,380,Dillard’s,www.dillards.com,https://commons.wikimedia.org/wiki/File:Dillard%27s_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Dillard%27s_Logo.svg,logos/Dillard_s/Dillard_s.svg
380,381,EMCOR Group,www.emcorgroup.com,https://en.wikipedia.org/wiki/File:KGK_Group_logo.svg,//upload.wikimedia.org/wikipedia/en/3/38/KGK_Group_logo.svg,logos/EMCOR_Group/EMCOR_Group.svg
381,382,Jones Financial,www.edwardjones.com,https://en.wikipedia.org/wiki/File:LPL_Financial_logo.svg,//upload.wikimedia.org/wikipedia/en/2/26/LPL_Financial_logo.svg,logos/Jones_Financial/Jones_Financial.svg
382,383,AK Steel Holding,www.aksteel.com,https://commons.wikimedia.org/wiki/File:AK_Steel_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/ba/AK_Steel_Logo.svg,logos/AK_Steel_Holding/AK_Steel_Holding.svg
383,384,UGI,www.ugicorp.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/UGI/UGI.svg
384,385,Expedia,www.expediainc.com,https://commons.wikimedia.org/wiki/File:Expedia_2012_logo.svg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Expedia_2012_logo.svg,logos/Expedia/Expedia.svg
385,386,salesforce.com,www.salesforce.com,https://en.wikipedia.org/wiki/File:Xero_software_logo.svg,//upload.wikimedia.org/wikipedia/en/9/9f/Xero_software_logo.svg,logos/salesforce_com/salesforce_com.svg
386,387,Targa Resources,www.targaresources.com,https://en.wikipedia.org/wiki/File:Range_logo.svg,//upload.wikimedia.org/wikipedia/en/0/0e/Range_logo.svg,logos/Targa_Resources/Targa_Resources.svg
387,388,Apache,www.apachecorp.com,https://commons.wikimedia.org/wiki/File:Apache_Spark_logo.svg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Apache_Spark_logo.svg,logos/Apache/Apache.svg
388,389,Spirit AeroSystems Holdings,www.spiritaero.com,https://en.wikipedia.org/wiki/File:Esprit_Holdings_logo.svg,//upload.wikimedia.org/wikipedia/en/0/07/Esprit_Holdings_logo.svg,logos/Spirit_AeroSystems_Holdings/Spirit_AeroSystems_Holdings.svg
389,390,Expeditors International of Washington,www.expeditors.com,https://en.wikipedia.org/wiki/File:Expeditors_International_logo.svg,//upload.wikimedia.org/wikipedia/en/c/c7/Expeditors_International_logo.svg,logos/Expeditors_International_of_Washington/Expeditors_International_of_Washington.svg
390,391,Anixter International,www.anixter.com,Missing,Missing,Fail
391,392,Fidelity National Information Services,www.fisglobal.com,https://en.wikipedia.org/wiki/File:FIS_(company)_Fidelity_National_Information_Services_Inc._Corporate_Logo.svg,//upload.wikimedia.org/wikipedia/en/4/48/FIS_%28company%29_Fidelity_National_Information_Services_Inc._Corporate_Logo.svg,logos/Fidelity_National_Information_Services/Fidelity_National_Information_Services.svg
392,393,Asbury Automotive Group,www.asburyauto.com,https://commons.wikimedia.org/wiki/File:Asbury_Automotive_Group_logo.svg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Asbury_Automotive_Group_logo.svg,logos/Asbury_Automotive_Group/Asbury_Automotive_Group.svg
393,394,Hess,www.hess.com,https://commons.wikimedia.org/wiki/File:Hess_Corporation_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/5/58/Hess_Corporation_Logo.svg,logos/Hess/Hess.svg
394,395,Ryder System,www.ryder.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Ryder_System/Ryder_System.svg
395,396,Terex,www.terex.com,https://commons.wikimedia.org/wiki/File:Terex-Fuchs_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/b4/Terex-Fuchs_Logo.svg,logos/Terex/Terex.svg
396,397,Coca-Cola European Partners,www.cokecce.com,https://commons.wikimedia.org/wiki/File:The_Coca-Cola_Company_logo.svg,https://upload.wikimedia.org/wikipedia/commons/5/5e/The_Coca-Cola_Company_logo.svg,logos/Coca_Cola_European_Partners/Coca_Cola_European_Partners.svg
397,398,Auto-Owners Insurance,www.auto-owners.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Auto_Owners_Insurance/Auto_Owners_Insurance.svg
398,399,Cablevision Systems,www.cablevision.com,https://en.wikipedia.org/wiki/File:Cablevision_Company_Logo.svg,//upload.wikimedia.org/wikipedia/en/0/05/Cablevision_Company_Logo.svg,logos/Cablevision_Systems/Cablevision_Systems.svg
399,400,Symantec,www.symantec.com,https://commons.wikimedia.org/wiki/File:Symantec_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/0/00/Symantec_Logo.svg,logos/Symantec/Symantec.svg
