,Unnamed: 0,Name,URL,logo_wiki_page,logo_src,svg_file_path
400,401,Charles Schwab,www.aboutschwab.com,https://commons.wikimedia.org/wiki/File:Charles_Schwab_Corporation_logo.svg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Charles_Schwab_Corporation_logo.svg,logos/Charles_Schwab/Charles_Schwab.svg
401,402,Calpine,www.calpine.com,https://en.m.wikipedia.org/wiki/File:Wikimedia_Cloud_Services_logo.svg,//upload.wikimedia.org/wikipedia/commons/3/3d/Wikimedia_Cloud_Services_logo.svg,logos/Calpine/Calpine.svg
402,403,CMS Energy,www.cmsenergy.com,https://en.wikipedia.org/wiki/File:Duke_Energy_logo.svg,//upload.wikimedia.org/wikipedia/en/2/2e/Duke_Energy_logo.svg,logos/CMS_Energy/CMS_Energy.svg
403,404,Alliance Data Systems,www.alliancedata.com,https://en.m.wikipedia.org/wiki/File:Wikimedia_Cloud_Services_logo.svg,//upload.wikimedia.org/wikipedia/commons/3/3d/Wikimedia_Cloud_Services_logo.svg,logos/Alliance_Data_Systems/Alliance_Data_Systems.svg
404,405,JetBlue Airways,www.jetblue.com,https://commons.wikimedia.org/wiki/File:JetBlue_Airways_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/3/3c/JetBlue_Airways_Logo.svg,logos/JetBlue_Airways/JetBlue_Airways.svg
405,406,Discovery Communications,www.discoverycommunications.com,https://commons.wikimedia.org/wiki/File:The_Discovery_Channel_logo.svg,https://upload.wikimedia.org/wikipedia/commons/1/19/The_Discovery_Channel_logo.svg,logos/Discovery_Communications/Discovery_Communications.svg
406,407	Trinity Industries,www.trin.net,,Missing,Missing,Fail
407,408,Sanmina,www.sanmina.com,https://commons.wikimedia.org/wiki/File:Sanmina-SCI_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Sanmina-SCI_Logo.svg,logos/Sanmina/Sanmina.svg
408,409,NCR,www.ncr.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/NCR/NCR.svg
409,410,FMC Technologies,www.fmctechnologies.com,https://commons.wikimedia.org/wiki/File:CA_Technologies_logo.svg,https://upload.wikimedia.org/wikipedia/commons/0/08/CA_Technologies_logo.svg,logos/FMC_Technologies/FMC_Technologies.svg
410,411,Erie Insurance Group,www.erieinsurance.com,https://en.wikipedia.org/wiki/File:Harleysville_Logo.svg,//upload.wikimedia.org/wikipedia/en/0/06/Harleysville_Logo.svg,logos/Erie_Insurance_Group/Erie_Insurance_Group.svg
411,412,Rockwell Automation,www.rockwellautomation.com,https://commons.wikimedia.org/wiki/File:Rockwell_Automation_logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Rockwell_Automation_logo.svg,logos/Rockwell_Automation/Rockwell_Automation.svg
412,413,Dr Pepper Snapple Group,www.drpeppersnapplegroup.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Dr_Pepper_Snapple_Group/Dr_Pepper_Snapple_Group.svg
413,414,iHeartMedia,www.iheartmedia.com,https://commons.wikimedia.org/wiki/File:IHeartMedia_logo.svg,https://upload.wikimedia.org/wikipedia/commons/a/a2/IHeartMedia_logo.svg,logos/iHeartMedia/iHeartMedia.svg
414,415,Tractor Supply,www.tractorsupply.com,https://en.wikipedia.org/wiki/File:HD_Supply_logo.svg,//upload.wikimedia.org/wikipedia/en/c/c3/HD_Supply_logo.svg,logos/Tractor_Supply/Tractor_Supply.svg
415,416,J.B. Hunt Transport Services,www.jbhunt.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/J_B_Hunt_Transport_Services/J_B_Hunt_Transport_Services.svg
416,417,Commercial Metals,www.cmc.com,https://en.wikipedia.org/wiki/File:UFCW_logo.svg,//upload.wikimedia.org/wikipedia/en/2/2f/UFCW_logo.svg,logos/Commercial_Metals/Commercial_Metals.svg
417,418,Owens-Illinois,www.o-i.com,https://commons.wikimedia.org/wiki/File:Owens-Illinois_logo.svg,https://upload.wikimedia.org/wikipedia/commons/1/1d/Owens-Illinois_logo.svg,logos/Owens_Illinois/Owens_Illinois.svg
418,419,Harman International Industries,www.harman.com,https://commons.wikimedia.org/wiki/File:Harman_International_Industries_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/88/Harman_International_Industries_Logo.svg,logos/Harman_International_Industries/Harman_International_Industries.svg
419,420,Baxalta,www.baxalta.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Baxalta/Baxalta.svg
420,421,American Financial Group,www.afginc.com,https://en.wikipedia.org/wiki/File:CNL_Financial_Group_logo.svg,//upload.wikimedia.org/wikipedia/en/5/50/CNL_Financial_Group_logo.svg,logos/American_Financial_Group/American_Financial_Group.svg
421,422,NetApp,www.netapp.com,https://en.wikipedia.org/wiki/File:Netapp_logo.svg,//upload.wikimedia.org/wikipedia/en/8/87/Netapp_logo.svg,logos/NetApp/NetApp.svg
422,423,Graybar Electric,www.graybar.com,https://commons.wikimedia.org/wiki/File:General_Electric_logo.svg,https://upload.wikimedia.org/wikipedia/commons/f/ff/General_Electric_logo.svg,logos/Graybar_Electric/Graybar_Electric.svg
423,424,Oshkosh,www.oshkoshcorporation.com,https://commons.wikimedia.org/wiki/File:Oshkosh_Corporation_logo.svg,https://upload.wikimedia.org/wikipedia/commons/1/18/Oshkosh_Corporation_logo.svg,logos/Oshkosh/Oshkosh.svg
424,425,Ameren,www.ameren.com,https://commons.wikimedia.org/wiki/File:Ameren_logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Ameren_logo.svg,logos/Ameren/Ameren.svg
425,426,A-Mark Precious Metals,www.amark.com,https://commons.wikimedia.org/wiki/File:Silver_Wheaton_logo.svg,https://upload.wikimedia.org/wikipedia/commons/d/da/Silver_Wheaton_logo.svg,logos/A_Mark_Precious_Metals/A_Mark_Precious_Metals.svg
426,427,Barnes & Noble,www.barnesandnobleinc.com,https://commons.wikimedia.org/wiki/File:Barnes_%26_Noble_logo.svg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Barnes_%26_Noble_logo.svg,logos/Barnes_Noble/Barnes_Noble.svg
427,428,Dana Holding,www.dana.com,https://en.wikipedia.org/wiki/File:Dana_Incorporated_logo.svg,//upload.wikimedia.org/wikipedia/en/d/de/Dana_Incorporated_logo.svg,logos/Dana_Holding/Dana_Holding.svg
428,429,Constellation Brands,www.cbrands.com,https://en.wikipedia.org/wiki/File:Michael_Kors_(brand)_logo.svg,//upload.wikimedia.org/wikipedia/en/3/32/Michael_Kors_%28brand%29_logo.svg,logos/Constellation_Brands/Constellation_Brands.svg
429,430	LifePoint Health,www.lifepointhealth.net,,Missing,Missing,Fail
430,431,Zimmer Biomet Holdings,www.zimmerbiomet.com,https://commons.wikimedia.org/wiki/File:Zimmer_Holdings_logo.svg,https://upload.wikimedia.org/wikipedia/commons/0/05/Zimmer_Holdings_logo.svg,logos/Zimmer_Biomet_Holdings/Zimmer_Biomet_Holdings.svg
431,432,Harley-Davidson,www.harley-davidson.com,https://commons.wikimedia.org/wiki/File:Harley-Davidson_logo.svg,https://upload.wikimedia.org/wikipedia/commons/d/de/Harley-Davidson_logo.svg,logos/Harley_Davidson/Harley_Davidson.svg
432,433,PulteGroup,www.pultegroupinc.com,https://en.wikipedia.org/wiki/File:Tata_logo.svg,//upload.wikimedia.org/wikipedia/en/8/8e/Tata_logo.svg,logos/PulteGroup/PulteGroup.svg
433,434,Newell Brands,www.newellbrands.com,https://commons.wikimedia.org/wiki/File:Newell_Brands_logo.svg,https://upload.wikimedia.org/wikipedia/commons/3/3b/Newell_Brands_logo.svg,logos/Newell_Brands/Newell_Brands.svg
434,435,Avery Dennison,www.averydennison.com,Missing,Missing,Fail
435,436,Jones Lang LaSalle,www.jll.com,Missing,Missing,Fail
436,437,WEC Energy Group,www.wecenergygroup.com,https://en.wikipedia.org/wiki/File:Dominion_Energy_logo.svg,//upload.wikimedia.org/wikipedia/en/b/b8/Dominion_Energy_logo.svg,logos/WEC_Energy_Group/WEC_Energy_Group.svg
437,438,Marathon Oil,www.marathonoil.com,https://commons.wikimedia.org/wiki/File:Marathon_Oil_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/bb/Marathon_Oil_Logo.svg,logos/Marathon_Oil/Marathon_Oil.svg
438,439,TravelCenters of America,www.ta-petrol.com,https://en.wikipedia.org/wiki/File:TravelCenters_of_America_logo.svg,//upload.wikimedia.org/wikipedia/en/8/84/TravelCenters_of_America_logo.svg,logos/TravelCenters_of_America/TravelCenters_of_America.svg
439,440,United Rentals,www.unitedrentals.com,https://commons.wikimedia.org/wiki/File:United_Rentals_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/b3/United_Rentals_Logo.svg,logos/United_Rentals/United_Rentals.svg
440,441,HRG Group,www.hrggroup.com,https://en.wikipedia.org/wiki/File:GHD_Group_logo.svg,//upload.wikimedia.org/wikipedia/en/e/e8/GHD_Group_logo.svg,logos/HRG_Group/HRG_Group.svg
441,442,Old Republic International,www.oldrepublic.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Old_Republic_International/Old_Republic_International.svg
442,443,Windstream Holdings,www.windstream.com,https://en.wikipedia.org/wiki/File:Neopost_logo.svg,//upload.wikimedia.org/wikipedia/en/b/b2/Neopost_logo.svg,logos/Windstream_Holdings/Windstream_Holdings.svg
443,444,Starwood Hotels & Resorts,www.starwoodhotels.com,https://commons.wikimedia.org/wiki/File:Starwood_Hotels_and_Resorts_logo.svg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Starwood_Hotels_and_Resorts_logo.svg,logos/Starwood_Hotels_Resorts/Starwood_Hotels_Resorts.svg
444,445,Delek US Holdings,www.delekus.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Delek_US_Holdings/Delek_US_Holdings.svg
445,446,Packaging Corp. of America,www.packagingcorp.com,https://en.wikipedia.org/wiki/File:American_Home_Shield_logo.svg,//upload.wikimedia.org/wikipedia/en/0/01/American_Home_Shield_logo.svg,logos/Packaging_Corp_of_America/Packaging_Corp_of_America.svg
446,447,Quintiles Transnational Holdings,www.quintiles.com,https://en.wikipedia.org/wiki/File:Ethereum_Classic_logo.svg,//upload.wikimedia.org/wikipedia/en/7/76/Ethereum_Classic_logo.svg,logos/Quintiles_Transnational_Holdings/Quintiles_Transnational_Holdings.svg
447,448,Hanesbrands,www.hanes.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Hanesbrands/Hanesbrands.svg
448,449,Realogy Holdings,www.realogy.com,https://en.wikipedia.org/wiki/File:Sears_Holdings_logo.svg,//upload.wikimedia.org/wikipedia/en/0/03/Sears_Holdings_logo.svg,logos/Realogy_Holdings/Realogy_Holdings.svg
449,450,Mattel,www.mattel.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Mattel/Mattel.svg
450,451,Motorola Solutions,www.motorolasolutions.com,https://commons.wikimedia.org/wiki/File:Motorola_Solutions_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Motorola_Solutions_Logo.svg,logos/Motorola_Solutions/Motorola_Solutions.svg
451,452,J.M. Smucker,www.jmsmucker.com,https://commons.wikimedia.org/wiki/File:Smuckers_logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Smuckers_logo.svg,logos/J_M_Smucker/J_M_Smucker.svg
452,453,Regions Financial,www.regions.com,https://commons.wikimedia.org/wiki/File:Regions_Financial_Corp_logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/93/Regions_Financial_Corp_logo.svg,logos/Regions_Financial/Regions_Financial.svg
453,453,Celanese,www.celanese.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Celanese/Celanese.svg
454,455,Clorox,www.thecloroxcompany.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Clorox/Clorox.svg
455,456,Ingredion,www.ingredion.com,https://en.wikipedia.org/wiki/File:SBS_Radio_logo.svg,//upload.wikimedia.org/wikipedia/en/e/e2/SBS_Radio_logo.svg,logos/Ingredion/Ingredion.svg
456,457,Genesis Healthcare,www.genesishcc.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Genesis_Healthcare/Genesis_Healthcare.svg
457,458,Peabody Energy,www.peabodyenergy.com,https://commons.wikimedia.org/wiki/File:Peabody_Energy_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Peabody_Energy_Logo.svg,logos/Peabody_Energy/Peabody_Energy.svg
458,459,Alaska Air Group,www.alaskaair.com,https://en.wikipedia.org/wiki/File:Alaska_Air_Group_logo.svg,//upload.wikimedia.org/wikipedia/en/a/ad/Alaska_Air_Group_logo.svg,logos/Alaska_Air_Group/Alaska_Air_Group.svg
459,460,Seaboard,www.seaboardcorp.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Seaboard/Seaboard.svg
460,461,Frontier Communications,www.frontier.com,https://en.wikipedia.org/wiki/File:Nuance_Communications_logo.svg,//upload.wikimedia.org/wikipedia/en/a/a8/Nuance_Communications_logo.svg,logos/Frontier_Communications/Frontier_Communications.svg
461,462,Amphenol,www.amphenol.com,https://commons.wikimedia.org/wiki/File:Amphenol_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/1/18/Amphenol_Logo.svg,logos/Amphenol/Amphenol.svg
462,463,Lansing Trade Group,www.lansingtradegroup.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Lansing_Trade_Group/Lansing_Trade_Group.svg
463,464,SanDisk,www.sandisk.com,https://en.m.wikipedia.org/wiki/File:Moto_G6_Logo.svg,//upload.wikimedia.org/wikipedia/commons/c/c5/Moto_G6_Logo.svg,logos/SanDisk/SanDisk.svg
464,465,St. Jude Medical,www.sjm.com,https://en.wikipedia.org/wiki/File:St._Jude_Medical_logo.svg,//upload.wikimedia.org/wikipedia/en/4/46/St._Jude_Medical_logo.svg,logos/St_Jude_Medical/St_Jude_Medical.svg
465,466,Wyndham Worldwide,www.wyndhamworldwide.com,https://en.wikipedia.org/wiki/File:Wyndham_Worldwide_logo.svg,//upload.wikimedia.org/wikipedia/en/c/c6/Wyndham_Worldwide_logo.svg,logos/Wyndham_Worldwide/Wyndham_Worldwide.svg
466,467,Kelly Services,www.kellyservices.com,https://en.m.wikipedia.org/wiki/File:Wikimedia_Cloud_Services_logo.svg,//upload.wikimedia.org/wikipedia/commons/3/3d/Wikimedia_Cloud_Services_logo.svg,logos/Kelly_Services/Kelly_Services.svg
467,468,Western Union,www.westernunion.com,https://commons.wikimedia.org/wiki/File:Western_Union_logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Western_Union_logo.svg,logos/Western_Union/Western_Union.svg
468,469	Envision Healthcare Holdings,www.evhc.net,,Missing,Missing,Fail
469,470,Visteon,www.visteon.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Visteon/Visteon.svg
470,471,Arthur J. Gallagher,www.ajg.com,Missing,Missing,Fail
471,472,Host Hotels & Resorts,www.hosthotels.com,https://commons.wikimedia.org/wiki/File:Delta_Hotels_logo.svg,https://upload.wikimedia.org/wikipedia/commons/7/72/Delta_Hotels_logo.svg,logos/Host_Hotels_Resorts/Host_Hotels_Resorts.svg
472,472,Ashland,www.ashland.com,https://commons.wikimedia.org/wiki/File:Ashland_(Unternehmen)_logo.svg,https://upload.wikimedia.org/wikipedia/commons/b/b4/Ashland_%28Unternehmen%29_logo.svg,logos/Ashland/Ashland.svg
473,474,Insight Enterprises,www.insight.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Insight_Enterprises/Insight_Enterprises.svg
474,475,Energy Future Holdings,www.energyfutureholdings.com,https://en.wikipedia.org/wiki/File:Sears_Holdings_logo.svg,//upload.wikimedia.org/wikipedia/en/0/03/Sears_Holdings_logo.svg,logos/Energy_Future_Holdings/Energy_Future_Holdings.svg
475,476,Markel,www.markelcorp.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Markel/Markel.svg
476,477,Essendant,www.essendant.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Essendant/Essendant.svg
477,478,CH2M Hill,www.ch2m.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/CH_M_Hill/CH_M_Hill.svg
478,479,Western & Southern Financial Group,www.westernsouthern.com,Missing,Missing,Fail
479,480,Owens Corning,www.owenscorning.com,https://en.wikipedia.org/wiki/File:Zcash_logo.svg,//upload.wikimedia.org/wikipedia/en/8/85/Zcash_logo.svg,logos/Owens_Corning/Owens_Corning.svg
480,481,S&P Global,www.spglobal.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/S_P_Global/S_P_Global.svg
481,482,Raymond James Financial,www.raymondjames.com,Missing,Missing,Fail
482,483,NiSource,www.nisource.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/NiSource/NiSource.svg
483,484,Airgas,www.airgas.com,https://en.wikipedia.org/wiki/File:Zcash_logo.svg,//upload.wikimedia.org/wikipedia/en/8/85/Zcash_logo.svg,logos/Airgas/Airgas.svg
484,485,ABM Industries,www.abm.com,https://commons.wikimedia.org/wiki/File:ABM_Industries_logo.svg,https://upload.wikimedia.org/wikipedia/commons/a/a5/ABM_Industries_logo.svg,logos/ABM_Industries/ABM_Industries.svg
485,486,Citizens Financial Group,www.citizensbank.com,https://en.wikipedia.org/wiki/File:G%26F_Financial_Group_logo.svg,//upload.wikimedia.org/wikipedia/en/d/d7/G%26F_Financial_Group_logo.svg,logos/Citizens_Financial_Group/Citizens_Financial_Group.svg
486,487,Booz Allen Hamilton Holding,www.boozallen.com,https://commons.wikimedia.org/wiki/File:Booz_Allen_Hamilton_logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/83/Booz_Allen_Hamilton_logo.svg,logos/Booz_Allen_Hamilton_Holding/Booz_Allen_Hamilton_Holding.svg
487,488,Simon Property Group,www.simon.com,https://en.wikipedia.org/wiki/File:Simon_Property_Group_logo.svg,//upload.wikimedia.org/wikipedia/commons/0/0a/Simon_Property_Group_logo.svg,logos/Simon_Property_Group/Simon_Property_Group.svg
488,489,Domtar,www.domtar.com,https://en.wikipedia.org/wiki/File:Dell_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/48/Dell_Logo.svg,logos/Domtar/Domtar.svg
489,490,Rockwell Collins,www.rockwellcollins.com,https://commons.wikimedia.org/wiki/File:Rockwell_Collins_logo.svg,https://upload.wikimedia.org/wikipedia/commons/3/39/Rockwell_Collins_logo.svg,logos/Rockwell_Collins/Rockwell_Collins.svg
490,491,Lam Research,www.lamresearch.com,https://en.wikipedia.org/wiki/File:Zcash_logo.svg,//upload.wikimedia.org/wikipedia/en/8/85/Zcash_logo.svg,logos/Lam_Research/Lam_Research.svg
491,492,Fiserv,www.fiserv.com,https://commons.wikimedia.org/wiki/File:Fiserv_logo.svg,https://upload.wikimedia.org/wikipedia/commons/8/89/Fiserv_logo.svg,logos/Fiserv/Fiserv.svg
492,493,Spectra Energy,www.spectraenergy.com,https://en.wikipedia.org/wiki/File:Duke_Energy_logo.svg,//upload.wikimedia.org/wikipedia/en/2/2e/Duke_Energy_logo.svg,logos/Spectra_Energy/Spectra_Energy.svg
493,494,Navient,www.navient.com,https://en.wikipedia.org/wiki/File:Fein_(company)_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/Fein_%28company%29_logo.svg,logos/Navient/Navient.svg
494,495,Big Lots,www.biglots.com,http://logos.wikia.com/wiki/File:Big_lots_logo.svg,Missing,Fail
495,496,Telephone & Data Systems,www.tdsinc.com,https://commons.wikimedia.org/wiki/File:Electronic_Data_Systems_logo.svg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Electronic_Data_Systems_logo.svg,logos/Telephone_Data_Systems/Telephone_Data_Systems.svg
496,497,First American Financial,www.firstam.com,https://en.wikipedia.org/wiki/File:LPL_Financial_logo.svg,//upload.wikimedia.org/wikipedia/en/2/26/LPL_Financial_logo.svg,logos/First_American_Financial/First_American_Financial.svg
497,498,NVR,www.nvrinc.com,https://commons.wikimedia.org/wiki/File:YouTube_Logo.svg,https://upload.wikimedia.org/wikipedia/commons/9/98/YouTube_Logo.svg,logos/NVR/NVR.svg
498,499,Cincinnati Financial,www.cinfin.com,https://en.wikipedia.org/wiki/File:University_of_Cincinnati_logo.svg,//upload.wikimedia.org/wikipedia/en/5/59/University_of_Cincinnati_logo.svg,logos/Cincinnati_Financial/Cincinnati_Financial.svg
499,500,Burlington Stores,www.burlingtonstores.com,https://en.wikipedia.org/wiki/File:Burlington_Coat_Factory_Logo.svg,//upload.wikimedia.org/wikipedia/commons/4/4b/Burlington_Coat_Factory_Logo.svg,logos/Burlington_Stores/Burlington_Stores.svg
